,FIPS_Code,State,Year,Month,Civilian_Pop,Civilian_Labor_Force,Labor_Force_Pct,Employed_Total,Employed_Pct,Unemployed_Total,Unemployed_Rate
26073,54,West Virginia,2016,12,1470405,781718,53.2,737762,50.2,43956,5.6
26074,55,Wisconsin,2016,12,4577736,3108972,67.9,2995667,65.4,113305,3.6
26075,56,Wyoming,2016,12,450188,297901,66.2,282982,62.9,14919,5.0
26076,1,Alabama,2017,1,3827336,2169189,56.7,2050155,53.6,119034,5.5
26077,2,Alaska,2017,1,547623,362577,66.2,338607,61.8,23970,6.6
26078,4,Arizona,2017,1,5443325,3293551,60.5,3121383,57.3,172168,5.2
26079,5,Arkansas,2017,1,2319332,1343005,57.9,1292124,55.7,50881,3.8
26080,6,California,2017,1,30706378,19104295,62.2,18099840,58.9,1004455,5.3
26081,37,Los Angeles County,2017,1,8054146,5060326,62.8,4802414,59.6,257912,5.1
26082,8,Colorado,2017,1,4365315,2929729,67.1,2852981,65.4,76748,2.6
26083,9,Connecticut,2017,1,2877354,1906632,66.3,1819374,63.2,87258,4.6
26084,10,Delaware,2017,1,758922,471348,62.1,449362,59.2,21986,4.7
26085,11,District of Columbia,2017,1,569059,399527,70.2,374510,65.8,25017,6.3
26086,12,Florida,2017,1,16799082,9959680,59.3,9495705,56.5,463975,4.7
26087,13,Georgia,2017,1,7948388,5072698,63.8,4807043,60.5,265655,5.2
26088,15,Hawaii,2017,1,1095136,682762,62.3,665044,60.7,17718,2.6
26089,16,Idaho,2017,1,1291268,821939,63.7,793663,61.5,28276,3.4
26090,17,Illinois,2017,1,10046909,6496269,64.7,6153055,61.2,343214,5.3
26091,18,Indiana,2017,1,5164740,3315526,64.2,3188666,61.7,126860,3.8
26092,19,Iowa,2017,1,2448593,1687324,68.9,1630667,66.6,56657,3.4
26093,20,Kansas,2017,1,2216729,1484359,67.0,1426926,64.4,57433,3.9
26094,21,Kentucky,2017,1,3469500,2040998,58.8,1937727,55.9,103271,5.1
26095,22,Louisiana,2017,1,3586792,2106911,58.7,1984300,55.3,122611,5.8
26096,23,Maine,2017,1,1097564,698709,63.7,674366,61.4,24343,3.5
26097,24,Maryland,2017,1,4727477,3183120,67.3,3050617,64.5,132503,4.2
26098,25,Massachusetts,2017,1,5567147,3650057,65.6,3509430,63.0,140627,3.9
26099,26,Michigan,2017,1,7938921,4874232,61.4,4637189,58.4,237043,4.9
26100,27,Minnesota,2017,1,4340091,3034846,69.9,2919266,67.3,115580,3.8
26101,28,Mississippi,2017,1,2288902,1276109,55.8,1204436,52.6,71673,5.6
26102,29,Missouri,2017,1,4768305,3060674,64.2,2932864,61.5,127810,4.2
26103,30,Montana,2017,1,829814,522736,63.0,500829,60.4,21907,4.2
26104,31,Nebraska,2017,1,1458153,1012343,69.4,981325,67.3,31018,3.1
26105,32,Nevada,2017,1,2305093,1429587,62.0,1353517,58.7,76070,5.3
26106,33,New Hampshire,2017,1,1102750,753063,68.3,731223,66.3,21840,2.9
26107,34,New Jersey,2017,1,7043776,4480899,63.6,4273548,60.7,207351,4.6
26108,35,New Mexico,2017,1,1621680,946539,58.4,882689,54.4,63850,6.7
26109,36,New York,2017,1,15730057,9522329,60.5,9072158,57.7,450171,4.7
26110,51000,New York city,2017,1,6804971,4108514,60.4,3915004,57.5,193510,4.7
26111,37,North Carolina,2017,1,7978838,4888542,61.3,4649921,58.3,238621,4.9
26112,38,North Dakota,2017,1,580872,411214,70.8,399399,68.8,11815,2.9
26113,39,Ohio,2017,1,9178815,5776773,62.9,5473846,59.6,302927,5.2
26114,40,Oklahoma,2017,1,2996974,1821261,60.8,1741505,58.1,79756,4.4
26115,41,Oregon,2017,1,3310911,2056713,62.1,1971741,59.6,84972,4.1
26116,42,Pennsylvania,2017,1,10243590,6428773,62.8,6097160,59.5,331613,5.2
26117,44,Rhode Island,2017,1,859091,554835,64.6,529068,61.6,25767,4.6
26118,45,South Carolina,2017,1,3922849,2287657,58.3,2187576,55.8,100081,4.4
26119,46,South Dakota,2017,1,658924,455241,69.1,440814,66.9,14427,3.2
26120,47,Tennessee,2017,1,5246270,3163878,60.3,3018945,57.5,144933,4.6
26121,48,Texas,2017,1,21104864,13475517,63.9,12831319,60.8,644198,4.8
26122,49,Utah,2017,1,2223546,1525486,68.6,1476505,66.4,48981,3.2
26123,50,Vermont,2017,1,516063,346696,67.2,335767,65.1,10929,3.2
26124,51,Virginia,2017,1,6574870,4299497,65.4,4127652,62.8,171845,4.0
26125,53,Washington,2017,1,5795156,3682399,63.5,3507480,60.5,174919,4.8
26126,54,West Virginia,2017,1,1469450,781285,53.2,738863,50.3,42422,5.4
26127,55,Wisconsin,2017,1,4579412,3109927,67.9,2999980,65.5,109947,3.5
26128,56,Wyoming,2017,1,449900,297484,66.1,283090,62.9,14394,4.8
26129,1,Alabama,2017,2,3828265,2169168,56.7,2054720,53.7,114448,5.3
26130,2,Alaska,2017,2,547523,362605,66.2,338829,61.9,23776,6.6
26131,4,Arizona,2017,2,5451183,3301274,60.6,3130805,57.4,170469,5.2
26132,5,Arkansas,2017,2,2319981,1344688,58.0,1294415,55.8,50273,3.7
26133,6,California,2017,2,30720743,19121397,62.2,18136366,59.0,985031,5.2
26134,37,Los Angeles County,2017,2,8055863,5068316,62.9,4815076,59.8,253240,5.0
26135,8,Colorado,2017,2,4370670,2938091,67.2,2864182,65.5,73909,2.5
26136,9,Connecticut,2017,2,2877294,1909269,66.4,1822563,63.3,86706,4.5
26137,10,Delaware,2017,2,759440,472237,62.2,450433,59.3,21804,4.6
26138,11,District of Columbia,2017,2,569588,400337,70.3,375422,65.9,24915,6.2
26139,12,Florida,2017,2,16822770,9980408,59.3,9527052,56.6,453356,4.5
26140,13,Georgia,2017,2,7956361,5078100,63.8,4817250,60.5,260850,5.1
26141,15,Hawaii,2017,2,1094820,683131,62.4,665872,60.8,17259,2.5
26142,16,Idaho,2017,2,1293661,823968,63.7,796281,61.6,27687,3.4
26143,17,Illinois,2017,2,10044983,6488487,64.6,6155316,61.3,333171,5.1
26144,18,Indiana,2017,2,5166404,3316422,64.2,3194259,61.8,122163,3.7
26145,19,Iowa,2017,2,2449040,1686199,68.9,1630708,66.6,55491,3.3
26146,20,Kansas,2017,2,2216489,1483907,66.9,1427958,64.4,55949,3.8
26147,21,Kentucky,2017,2,3470348,2045074,58.9,1942386,56.0,102688,5.0
26148,22,Louisiana,2017,2,3586192,2106351,58.7,1986682,55.4,119669,5.7
26149,23,Maine,2017,2,1097810,699228,63.7,675229,61.5,23999,3.4
26150,24,Maryland,2017,2,4728764,3188452,67.4,3057065,64.6,131387,4.1
26151,25,Massachusetts,2017,2,5569963,3657344,65.7,3516653,63.1,140691,3.8
26152,26,Michigan,2017,2,7940951,4873554,61.4,4645337,58.5,228217,4.7
26153,27,Minnesota,2017,2,4342753,3039709,70.0,2927040,67.4,112669,3.7
26154,28,Mississippi,2017,2,2289079,1276237,55.8,1205892,52.7,70345,5.5
26155,29,Missouri,2017,2,4769419,3059217,64.1,2935347,61.5,123870,4.0
26156,30,Montana,2017,2,830555,523443,63.0,501711,60.4,21732,4.2
26157,31,Nebraska,2017,2,1458699,1012904,69.4,982401,67.3,30503,3.0
26158,32,Nevada,2017,2,2308708,1433636,62.1,1358554,58.8,75082,5.2
26159,33,New Hampshire,2017,2,1103312,753569,68.3,731822,66.3,21747,2.9
26160,34,New Jersey,2017,2,7044920,4481131,63.6,4277595,60.7,203536,4.5
26161,35,New Mexico,2017,2,1621951,947071,58.4,884279,54.5,62792,6.6
26162,36,New York,2017,2,15727098,9531257,60.6,9087600,57.8,443657,4.7
26163,51000,New York city,2017,2,6803211,4113195,60.5,3924265,57.7,188930,4.6
26164,37,North Carolina,2017,2,7987108,4894820,61.3,4661285,58.4,233535,4.8
26165,38,North Dakota,2017,2,580721,411659,70.9,400143,68.9,11516,2.8
26166,39,Ohio,2017,2,9180547,5783542,63.0,5483674,59.7,299868,5.2
26167,40,Oklahoma,2017,2,2997232,1821588,60.8,1743748,58.2,77840,4.3
26168,41,Oregon,2017,2,3314845,2061602,62.2,1978539,59.7,83063,4.0
26169,42,Pennsylvania,2017,2,10243625,6430102,62.8,6102515,59.6,327587,5.1
26170,44,Rhode Island,2017,2,859086,555280,64.6,530010,61.7,25270,4.6
26171,45,South Carolina,2017,2,3927260,2289713,58.3,2191441,55.8,98272,4.3
26172,46,South Dakota,2017,2,659457,455573,69.1,441289,66.9,14284,3.1
26173,47,Tennessee,2017,2,5250360,3166548,60.3,3028406,57.7,138142,4.4
26174,48,Texas,2017,2,21131020,13499782,63.9,12862492,60.9,637290,4.7
26175,49,Utah,2017,2,2227847,1530178,68.7,1481315,66.5,48863,3.2
26176,50,Vermont,2017,2,516120,346946,67.2,335994,65.1,10952,3.2
26177,51,Virginia,2017,2,6578630,4309148,65.5,4139557,62.9,169591,3.9
26178,53,Washington,2017,2,5803711,3689536,63.6,3517700,60.6,171836,4.7
26179,54,West Virginia,2017,2,1468386,780838,53.2,739844,50.4,40994,5.3
26180,55,Wisconsin,2017,2,4580718,3112689,68.0,3006097,65.6,106592,3.4
26181,56,Wyoming,2017,2,449600,297008,66.1,283273,63.0,13735,4.6
26182,1,Alabama,2017,3,3829333,2169063,56.6,2059199,53.8,109864,5.1
26183,2,Alaska,2017,3,547417,362524,66.2,338908,61.9,23616,6.5
26184,4,Arizona,2017,3,5459193,3308948,60.6,3140297,57.5,168651,5.1
26185,5,Arkansas,2017,3,2320778,1346836,58.0,1296965,55.9,49871,3.7
26186,6,California,2017,3,30735267,19138738,62.3,18171800,59.1,966938,5.1
26187,37,Los Angeles County,2017,3,8057847,5076204,63.0,4826811,59.9,249393,4.9
26188,8,Colorado,2017,3,4376278,2947782,67.4,2875727,65.7,72055,2.4
26189,9,Connecticut,2017,3,2877313,1910761,66.4,1824688,63.4,86073,4.5
26190,10,Delaware,2017,3,760014,473009,62.2,451426,59.4,21583,4.6
26191,11,District of Columbia,2017,3,570062,401113,70.4,376265,66.0,24848,6.2
26192,12,Florida,2017,3,16846758,10002242,59.4,9559207,56.7,443035,4.4
26193,13,Georgia,2017,3,7964783,5084089,63.8,4828075,60.6,256014,5.0
26194,15,Hawaii,2017,3,1094525,683299,62.4,666542,60.9,16757,2.5
26195,16,Idaho,2017,3,1296159,826061,63.7,798974,61.6,27087,3.3
26196,17,Illinois,2017,3,10043386,6483032,64.6,6157292,61.3,325740,5.0
26197,18,Indiana,2017,3,5168285,3318619,64.2,3200762,61.9,117857,3.6
26198,19,Iowa,2017,3,2449719,1686230,68.8,1631800,66.6,54430,3.2
26199,20,Kansas,2017,3,2216375,1483866,67.0,1429048,64.5,54818,3.7
26200,21,Kentucky,2017,3,3471436,2048431,59.0,1946296,56.1,102135,5.0
26201,22,Louisiana,2017,3,3585727,2106037,58.7,1989661,55.5,116376,5.5
26202,23,Maine,2017,3,1098136,699670,63.7,675848,61.5,23822,3.4
26203,24,Maryland,2017,3,4730125,3193349,67.5,3062891,64.8,130458,4.1
26204,25,Massachusetts,2017,3,5572949,3664380,65.8,3523611,63.2,140769,3.8
26205,26,Michigan,2017,3,7943239,4872774,61.3,4653439,58.6,219335,4.5
26206,27,Minnesota,2017,3,4345594,3044443,70.1,2934574,67.5,109869,3.6
26207,28,Mississippi,2017,3,2289330,1276233,55.7,1206961,52.7,69272,5.4
26208,29,Missouri,2017,3,4770874,3058640,64.1,2938027,61.6,120613,3.9
26209,30,Montana,2017,3,831334,524216,63.1,502647,60.5,21569,4.1
26210,31,Nebraska,2017,3,1459369,1013791,69.5,983736,67.4,30055,3.0
26211,32,Nevada,2017,3,2312390,1437984,62.2,1363702,59.0,74282,5.2
26212,33,New Hampshire,2017,3,1103966,754115,68.3,732622,66.4,21493,2.9
26213,34,New Jersey,2017,3,7046097,4481954,63.6,4281255,60.8,200699,4.5
26214,35,New Mexico,2017,3,1622213,947488,58.4,885941,54.6,61547,6.5
26215,36,New York,2017,3,15724477,9542763,60.7,9102363,57.9,440400,4.6
26216,51000,New York city,2017,3,6801700,4118259,60.5,3931795,57.8,186464,4.5
26217,37,North Carolina,2017,3,7996037,4901230,61.3,4672413,58.4,228817,4.7
26218,38,North Dakota,2017,3,580589,412123,71.0,400938,69.1,11185,2.7
26219,39,Ohio,2017,3,9182728,5789264,63.0,5492641,59.8,296623,5.1
26220,40,Oklahoma,2017,3,2997625,1822754,60.8,1746581,58.3,76173,4.2
26221,41,Oregon,2017,3,3318897,2068264,62.3,1986270,59.8,81994,4.0
26222,42,Pennsylvania,2017,3,10244043,6432034,62.8,6107865,59.6,324169,5.0
26223,44,Rhode Island,2017,3,859088,555525,64.7,530610,61.8,24915,4.5
26224,45,South Carolina,2017,3,3932092,2291741,58.3,2195076,55.8,96665,4.2
26225,46,South Dakota,2017,3,660031,455957,69.1,441804,66.9,14153,3.1
26226,47,Tennessee,2017,3,5254762,3169775,60.3,3039106,57.8,130669,4.1
26227,48,Texas,2017,3,21157545,13521412,63.9,12895119,60.9,626293,4.6
26228,49,Utah,2017,3,2232281,1534721,68.8,1485912,66.6,48809,3.2
26229,50,Vermont,2017,3,516208,347125,67.2,336240,65.1,10885,3.1
26230,51,Virginia,2017,3,6582701,4318271,65.6,4151048,63.1,167223,3.9
26231,53,Washington,2017,3,5812551,3698062,63.6,3528462,60.7,169600,4.6
26232,54,West Virginia,2017,3,1467439,780561,53.2,740574,50.5,39987,5.1
26233,55,Wisconsin,2017,3,4582253,3116581,68.0,3012701,65.7,103880,3.3
26234,56,Wyoming,2017,3,449313,296518,66.0,283446,63.1,13072,4.4
26235,1,Alabama,2017,4,3830510,2169397,56.6,2063832,53.9,105565,4.9
26236,2,Alaska,2017,4,547545,362324,66.2,338797,61.9,23527,6.5
26237,4,Arizona,2017,4,5467393,3316282,60.7,3149472,57.6,166810,5.0
26238,5,Arkansas,2017,4,2321575,1349136,58.1,1299404,56.0,49732,3.7
26239,6,California,2017,4,30752193,19156417,62.3,18204216,59.2,952201,5.0
26240,37,Los Angeles County,2017,4,8060098,5083472,63.1,4836601,60.0,246871,4.9
26241,8,Colorado,2017,4,4382200,2958477,67.5,2886975,65.9,71502,2.4
26242,9,Connecticut,2017,4,2877417,1910872,66.4,1825493,63.4,85379,4.5
26243,10,Delaware,2017,4,760618,473786,62.3,452398,59.5,21388,4.5
26244,11,District of Columbia,2017,4,570638,402035,70.5,377208,66.1,24827,6.2
26245,12,Florida,2017,4,16871541,10021874,59.4,9587640,56.8,434234,4.3
